0.0;0.0
0.1;-0.0132
0.2;-0.0194
0.3;0.0318
0.4;-0.0983
0.5;-0.016
0.6;-0.031
0.7;-0.0793
0.8;-0.1228
0.9;-0.0466
1.0;0.099
1.1;0.1247
1.2;0.1461
1.3;0.3845
1.4;-0.658
1.5;-0.4938
1.6;0.5951
1.7;0.3484
1.8;-0.5141
1.9;-0.197
2.0;0.6145
2.1;-0.4691
2.2;0.4493
2.3;0.2523
2.4;-0.3107
2.5;-0.5703
2.6;1.0
2.7;0.2499
2.8;-0.7439
2.9;-0.3218
3.0;0.1886
3.1;0.5148
3.2;-0.0776
3.3;-0.0592
3.4;0.6323
3.5;-0.1704
3.6;0.0644
3.7;-0.2157
3.8;0.0543
3.9;-0.2744
4.0;0.1432
4.1;0.1117
4.2;-0.1899
4.3;0.8781
4.4;-0.2417
4.5;-0.3318
4.6;0.0679
4.7;-0.0969
4.8;-0.0423
4.9;0.2443
5.0;-0.1173
5.1;0.1508
5.2;-0.1038
5.3;0.0121
5.4;0.1633
5.5;0.0355
5.6;0.0252
5.7;-0.3548
5.8;0.0287
5.9;-0.0574
6.0;0.105
6.1;-0.1093
6.2;-0.0637
6.3;0.2249
6.4;0.0915
6.5;-0.0774
6.6;0.0031
6.7;0.0955
6.8;-0.1671
6.9;-0.0996
7.0;0.2801
7.1;-0.055
7.2;0.0791
7.3;-0.2655
7.4;0.1291
7.5;-0.1227
7.6;-0.0502
7.7;-0.1077
7.8;0.3197
7.9;-0.0487
8.0;-0.2582
8.1;-0.0359
8.2;0.104
8.3;-0.0509
8.4;0.0451
8.5;0.1103
8.6;0.1384
8.7;0.1841
8.8;-0.0905
8.9;-0.0928
9.0;0.0788
9.1;0.0446
9.2;-0.2611
9.3;0.0406
9.4;0.1094
9.5;0.0469
9.6;-0.1294
9.7;0.1223
9.8;0.0312
9.9;0.1094
10.0;0.001
10.1;0.0068
10.2;-0.0058
10.3;0.1572
10.4;-0.2092
10.5;-0.1733
10.6;0.0864
10.7;-0.0221
10.8;0.0179
10.9;-0.0411
11.0;-0.0933
11.1;-0.0949
11.2;0.1559
11.3;-0.1168
11.4;0.0914
11.5;0.1088
11.6;0.0566
11.7;0.0223
11.8;0.0409
11.9;-0.1053
12.0;0.0746
12.1;-0.0932
12.2;-0.0332
12.3;-0.0855
12.4;-0.0873
12.5;0.0581
12.6;-0.001
12.7;-0.0471
12.8;0.0615
12.9;0.1865
13.0;-0.0891
13.1;-0.0891
13.2;0.1921
13.3;0.0668
13.4;-0.1015
13.5;-0.113
13.6;0.1411
13.7;0.048
13.8;-0.1319
13.9;-0.0414
14.0;0.0735
14.1;-0.1343
14.2;0.1468
14.3;-0.112
14.4;0.1897
14.5;-0.0074
14.6;0.1312
14.7;-0.1329
14.8;0.028
14.9;0.1161
15.0;0.0279
15.1;-0.1482
15.2;-0.0936
15.3;0.1184
15.4;-0.1852
15.5;0.161
15.6;-0.1595
15.7;0.1174
15.8;-0.0767
15.9;0.2536
16.0;0.0157
16.1;0.1575
16.2;-0.1353
16.3;0.0394
16.4;-0.0859
16.5;-0.1963
16.6;-0.0329
16.7;0.1126
16.8;-0.0506
16.9;0.0384
17.0;0.0184
17.1;0.0351
17.2;0.0184
17.3;-0.0892
17.4;0.1049
17.5;0.0586
17.6;0.1419
17.7;-0.0838
17.8;0.0015
17.9;-0.0695
18.0;-0.0212
18.1;-0.1299
18.2;0.0798
18.3;-0.0313
18.4;0.0665
18.5;0.0204
18.6;0.0081
18.7;-0.1285
18.8;0.114
18.9;0.0598
19.0;0.0387
19.1;0.0959
19.2;-0.0231
19.3;-0.0041
19.4;-0.1114
19.5;-0.0721
19.6;-0.0746
19.7;0.022
19.8;0.113
19.9;0.1917
20.0;0.0165
20.1;0.0086
20.2;-0.0631
20.3;-0.0457
20.4;-0.0268
20.5;0.0014
20.6;-0.0263
20.7;0.0377
20.8;-0.0237
20.9;-0.0441
21.0;-0.0661
21.1;0.0058
21.2;0.0125
21.3;0.0065
21.4;-0.0256
21.5;0.0091
21.6;0.0824
21.7;0.0118
21.8;0.0214
21.9;-0.0396
22.0;0.0634
22.1;-0.0074
22.2;-0.0011
22.3;-0.0158
22.4;0.0058
22.5;-0.0243
22.6;0.0063
22.7;0.0309
22.8;0.028
22.9;-0.0305
23.0;-0.0034
23.1;-0.0175
23.2;-0.0521
23.3;0.0019
23.4;0.0361
23.5;0.0322
23.6;0.0939
23.7;0.056
23.8;-0.0506
23.9;-0.03
24.0;-0.0442
24.1;-0.0371
24.2;-0.0544
24.3;-0.0469
24.4;0.0431
24.5;0.0743
24.6;0.0066
24.7;0.0151
24.8;0.0136
24.9;-0.0338
25.0;-0.0012
25.1;0.0074
25.2;0.0078
25.3;-0.0278
25.4;-0.0141
25.5;-0.008
25.6;0.067
25.7;0.0319
25.8;0.0373
25.9;0.0173
26.0;-0.0596
26.1;-0.0441
26.2;-0.0299
26.3;-0.0673
26.4;-0.0234
26.5;0.0006
26.6;0.0045
26.7;-0.0092
26.8;0.0441
26.9;0.0572
27.0;0.0356
27.1;0.0245
27.2;0.0421
27.3;-0.0115
27.4;-0.0074
27.5;0.0353
27.6;0.001
27.7;-0.0377
27.8;-0.0043
27.9;-0.0049
28.0;-0.0056
28.1;-0.0131
28.2;-0.0465
28.3;-0.0611
28.4;-0.0184
28.5;-0.0091
28.6;0.0147
28.7;0.0573
28.8;0.0277
28.9;0.0224
29.0;-0.0002
29.1;-0.0045
29.2;0.0436
29.3;-0.0248
29.4;0.011
29.5;0.0211
29.6;-0.0003
29.7;-0.0252
29.8;-0.0137
29.9;-0.0083
30.0;-0.0007
30.1;-0.0145
30.2;-0.0299
30.3;0.03
30.4;0.0089
30.5;0.0165
30.6;-0.0041
30.7;0.0097
30.8;-0.0038
30.9;-0.0481
31.0;-0.0022
31.1;0.0077
31.2;0.0128
31.3;0.0302
31.4;-0.0028
31.5;-0.0098
