0.0;0.0
0.1;0.0007
0.2;0.001
0.3;0.0018
0.4;-0.0021
0.5;0.0111
0.6;-0.0145
0.7;0.0184
0.8;-0.0245
0.9;0.0016
1.0;0.0293
1.1;0.047
1.2;-0.1011
1.3;0.0519
1.4;-0.0951
1.5;0.1803
1.6;-0.053
1.7;0.0634
1.8;-0.2129
1.9;0.0455
2.0;0.0088
2.1;0.1229
2.2;-0.129
2.3;0.2332
2.4;-0.1165
2.5;-0.1343
2.6;0.1634
2.7;0.1964
2.8;0.1137
2.9;-0.1675
3.0;0.1944
3.1;-0.1207
3.2;-0.0583
3.3;-0.2394
3.4;0.1426
3.5;-0.2904
3.6;0.1436
3.7;-0.0433
3.8;0.0578
3.9;0.0064
4.0;-0.0082
4.1;-0.054
4.2;0.1305
4.3;-0.4201
4.4;-0.198
4.5;-0.2584
4.6;0.6648
4.7;0.1567
4.8;-0.0163
4.9;-0.1496
5.0;-0.1497
5.1;0.9764
5.2;-0.3866
5.3;0.3569
5.4;-0.3866
5.5;0.1117
5.6;-0.4059
5.7;0.0836
5.8;0.2711
5.9;-0.2551
6.0;0.0417
6.1;0.155
6.2;-0.0676
6.3;0.1058
6.4;0.2627
6.5;-0.2373
6.6;-0.2982
6.7;0.3532
6.8;-0.1675
6.9;0.0655
7.0;-0.1249
7.1;0.1795
7.2;0.1703
7.3;-0.2472
7.4;-0.0008
7.5;0.1165
7.6;0.0121
7.7;0.0648
7.8;-0.0115
7.9;-0.1139
8.0;-0.0718
8.1;-0.0261
8.2;-0.1666
8.3;0.3624
8.4;0.113
8.5;0.0276
8.6;-0.214
8.7;0.1296
8.8;-0.0435
8.9;0.3992
9.0;0.0673
9.1;-0.523
9.2;0.3047
9.3;0.362
9.4;-0.5239
9.5;0.1209
9.6;-0.0262
9.7;0.0152
9.8;-0.4452
9.9;0.067
10.0;0.3876
10.1;0.2939
10.2;-0.4519
10.3;-0.363
10.4;-0.3838
10.5;0.3726
10.6;-0.0986
10.7;0.7058
10.8;-0.0008
10.9;-0.0185
11.0;-0.6026
11.1;-0.1615
11.2;-0.1111
11.3;0.0556
11.4;0.2131
11.5;0.1401
11.6;0.0996
11.7;-0.8294
11.8;0.7578
11.9;0.0034
12.0;-0.2407
12.1;-0.1238
12.2;1.0
12.3;-0.7152
12.4;-0.5838
12.5;-0.3286
12.6;0.4073
12.7;-0.1016
12.8;0.4258
12.9;0.3982
13.0;0.0193
13.1;0.1608
13.2;-0.4008
13.3;-0.5905
13.4;0.4282
13.5;0.1543
13.6;0.2228
13.7;-0.145
13.8;-0.2829
13.9;-0.3766
14.0;0.6238
14.1;0.1754
14.2;0.0764
14.3;-0.0647
14.4;-0.2739
14.5;0.4822
14.6;-0.2303
14.7;-0.1778
14.8;-0.174
14.9;0.2758
15.0;-0.0185
15.1;-0.0002
15.2;-0.1793
15.3;-0.0519
15.4;0.0592
15.5;0.2569
15.6;0.0102
15.7;-0.3649
15.8;0.024
15.9;-0.2676
16.0;0.08
16.1;0.2453
16.2;-0.1764
16.3;-0.1048
16.4;-0.2852
16.5;0.1556
16.6;0.186
16.7;0.2509
16.8;-0.0497
16.9;-0.3781
17.0;0.2271
17.1;-0.2155
17.2;0.2377
17.3;-0.0012
17.4;-0.2217
17.5;-0.0071
17.6;0.0087
17.7;0.1008
17.8;0.0624
17.9;-0.0378
18.0;-0.0146
18.1;0.0836
18.2;-0.0444
18.3;-0.1101
18.4;0.1275
18.5;-0.0597
18.6;0.0747
18.7;-0.0765
18.8;0.0049
18.9;0.0842
19.0;0.0608
19.1;0.0283
19.2;-0.0068
19.3;-0.0649
19.4;-0.0211
19.5;-0.0463
19.6;0.0127
19.7;0.093
19.8;0.0511
19.9;-0.0751
20.0;0.0
