0.0;0.0
0.1;0.0038
0.2;0.0039
0.3;0.0039
0.4;0.0038
0.5;0.004
0.6;0.0039
0.7;0.0057
0.8;0.0039
0.9;-0.0059
1.0;-0.0083
1.1;-0.0305
1.2;-0.0215
1.3;0.0428
1.4;-0.0549
1.5;-0.2006
1.6;-0.1508
1.7;0.1605
1.8;0.3471
1.9;0.334
2.0;-0.1076
2.1;-0.7306
2.2;-1.0
2.3;0.6401
2.4;-0.1823
2.5;0.4477
2.6;-0.0183
2.7;0.5547
2.8;0.1023
2.9;0.2932
3.0;0.0273
3.1;0.0779
3.2;-0.3445
3.3;-0.1296
3.4;-0.0615
3.5;-0.183
3.6;0.2661
3.7;0.182
3.8;-0.1831
3.9;0.0415
4.0;-0.5664
4.1;-0.0416
4.2;-0.1745
4.3;-0.644
4.4;-0.4163
4.5;0.2553
4.6;0.5093
4.7;-0.5117
4.8;-0.1406
4.9;-0.615
5.0;0.1951
5.1;0.5168
5.2;0.3652
5.3;0.1862
5.4;0.4
5.5;-0.2909
5.6;-0.1615
5.7;-0.6659
5.8;-0.1155
5.9;0.1042
6.0;-0.0314
6.1;0.1315
6.2;0.0337
6.3;-0.1073
6.4;-0.0278
6.5;-0.0235
6.6;0.0997
6.7;-0.0092
6.8;0.0372
6.9;-0.2357
7.0;0.0625
7.1;0.2062
7.2;-0.1308
7.3;0.0577
7.4;-0.0906
7.5;-0.1355
7.6;0.024
7.7;-0.1901
7.8;-0.2445
7.9;0.1184
8.0;0.1526
8.1;0.2253
8.2;0.1128
8.3;0.091
8.4;-0.1476
8.5;-0.085
8.6;0.4655
8.7;0.3193
8.8;0.0111
8.9;-0.0831
9.0;-0.6038
9.1;0.1294
9.2;0.1657
9.3;-0.515
9.4;0.1396
9.5;0.1526
9.6;-0.2527
9.7;-0.2265
9.8;0.0801
9.9;-0.299
10.0;0.0235
10.1;-0.1852
10.2;0.0696
10.3;-0.0862
10.4;-0.1495
10.5;0.3124
10.6;-0.1964
10.7;0.0999
10.8;0.294
10.9;-0.0302
11.0;-0.0295
11.1;0.0044
11.2;-0.0755
11.3;0.2596
11.4;0.1216
11.5;0.4021
11.6;0.1287
11.7;-0.2433
11.8;-0.4732
11.9;-0.7419
12.0;0.2807
12.1;0.4532
12.2;0.3537
12.3;0.2334
12.4;-0.1422
12.5;-0.1659
12.6;-0.1506
12.7;0.0367
12.8;0.0404
12.9;-0.1509
13.0;-0.1099
13.1;-0.2204
13.2;-0.2037
13.3;0.1663
13.4;-0.0114
13.5;-0.0672
13.6;-0.0464
13.7;0.113
13.8;-0.0807
13.9;0.1273
14.0;0.1281
14.1;-0.0442
14.2;0.1443
14.3;-0.5194
14.4;0.1025
14.5;-0.0583
14.6;0.0247
14.7;0.2532
14.8;-0.0429
14.9;0.2415
15.0;-0.094
15.1;-0.1924
15.2;0.0976
15.3;-0.0478
15.4;0.1109
15.5;-0.0353
15.6;-0.1362
15.7;0.0546
15.8;0.0035
15.9;0.1778
16.0;0.0115
16.1;-0.0211
16.2;-0.1434
16.3;0.0822
16.4;-0.0877
16.5;-0.0533
16.6;0.0902
16.7;0.1382
16.8;0.0572
16.9;-0.0079
17.0;-0.3057
17.1;0.0677
17.2;-0.0367
17.3;0.2466
17.4;0.0431
17.5;0.1192
17.6;0.1354
17.7;-0.1357
17.8;-0.1815
17.9;-0.0178
18.0;-0.0492
18.1;-0.0625
18.2;-0.0431
18.3;0.0798
18.4;-0.0204
18.5;-0.1031
18.6;-0.1642
18.7;0.0126
18.8;0.2546
18.9;-0.0513
19.0;0.1676
19.1;-0.0718
19.2;0.0178
19.3;0.1081
19.4;-0.1672
19.5;0.1
19.6;-0.2075
19.7;0.0988
19.8;0.1761
19.9;0.0834
20.0;0.0542
20.1;-0.3026
20.2;-0.116
20.3;0.1728
20.4;-0.1755
20.5;0.0216
20.6;-0.1043
20.7;-0.087
20.8;0.3332
20.9;-0.1416
21.0;-0.1119
21.1;0.0302
21.2;-0.2135
21.3;0.1013
21.4;0.1533
21.5;0.0409
21.6;0.0258
21.7;0.1134
21.8;0.2332
21.9;-0.1949
22.0;-0.1468
22.1;0.1682
22.2;-0.1465
22.3;-0.0251
22.4;-0.0585
22.5;0.0036
22.6;0.1439
22.7;-0.0678
22.8;-0.1392
22.9;-0.0142
23.0;0.0959
23.1;0.1395
23.2;-0.0847
23.3;-0.0421
23.4;0.155
23.5;-0.031
23.6;0.0177
23.7;-0.1164
23.8;0.0008
23.9;-0.0946
24.0;0.041
24.1;0.0828
24.2;0.1565
24.3;-0.3719
24.4;0.442
24.5;-0.1411
24.6;-0.1073
24.7;-0.2021
24.8;0.0385
24.9;0.1986
25.0;0.2596
25.1;-0.1467
25.2;-0.2353
25.3;0.044
25.4;0.2715
25.5;-0.2797
25.6;-0.2195
25.7;-0.3524
25.8;0.4978
25.9;-0.2955
26.0;0.151
26.1;-0.4408
26.2;-0.177
26.3;0.5087
26.4;0.2357
26.5;0.0532
26.6;-0.0213
26.7;-0.0296
26.8;-0.2267
26.9;0.02
27.0;0.0203
27.1;-0.0663
27.2;0.0462
27.3;0.0859
27.4;0.0835
27.5;0.1313
27.6;0.0085
27.7;0.1084
27.8;0.0885
27.9;-0.1577
28.0;0.0438
28.1;-0.0226
28.2;-0.1438
28.3;0.0917
28.4;-0.1182
28.5;-0.0058
28.6;0.0451
28.7;0.0784
28.8;-0.0079
28.9;-0.1668
29.0;-0.0132
29.1;0.0294
29.2;0.1239
29.3;-0.0518
29.4;-0.054
29.5;-0.0326
29.6;-0.0402
29.7;0.0358
29.8;0.0685
29.9;-0.0729
30.0;-0.0449
30.1;-0.0181
