0.0;0.0
0.1;0.0014
0.2;0.0013
0.3;0.0013
0.4;0.0014
0.5;0.0011
0.6;0.001
0.7;0.0003
0.8;0.0006
0.9;-0.0003
1.0;-0.0001
1.1;0.0007
1.2;-0.0004
1.3;-0.0004
1.4;0.0002
1.5;0.0001
1.6;0.0002
1.7;0.0002
1.8;0.0003
1.9;0.0006
2.0;-0.0016
2.1;-0.0016
2.2;-0.0012
2.3;-0.0081
2.4;0.0012
2.5;0.0028
2.6;-0.0098
2.7;0.0069
2.8;-0.001
2.9;-0.0188
3.0;0.0127
3.1;-0.0155
3.2;-0.0156
3.3;-0.0026
3.4;-0.0268
3.5;0.0185
3.6;-0.0173
3.7;0.0114
3.8;0.0127
3.9;-0.0343
4.0;-0.0207
4.1;0.0656
4.2;-0.0269
4.3;0.0341
4.4;-0.0884
4.5;0.1026
4.6;-0.1084
4.7;0.3017
4.8;0.1818
4.9;0.0093
5.0;0.1729
5.1;-0.1106
5.2;-0.0231
5.3;0.1445
5.4;-0.1093
5.5;-0.2384
5.6;-0.0718
5.7;-0.1962
5.8;-0.0558
5.9;-0.3791
6.0;0.4461
6.1;-0.0151
6.2;-0.1584
6.3;0.3483
6.4;0.084
6.5;-0.0013
6.6;-0.1194
6.7;0.2415
6.8;0.2559
6.9;0.3544
7.0;0.2095
7.1;-1.0
7.2;0.2735
7.3;0.5098
7.4;0.4453
7.5;-0.0129
7.6;-0.6348
7.7;0.1015
7.8;0.2512
7.9;-0.7026
8.0;-0.4311
8.1;0.7067
8.2;0.7282
8.3;0.2742
8.4;-0.6138
8.5;-0.6934
8.6;-0.0919
8.7;0.654
8.8;-0.0541
8.9;0.1505
9.0;0.2528
9.1;-0.4169
9.2;0.0257
9.3;-0.7059
9.4;-0.2085
9.5;0.7475
9.6;0.3008
9.7;-0.2404
9.8;-0.0422
9.9;-0.1365
10.0;0.1219
10.1;0.4637
10.2;-0.0847
10.3;-0.3177
10.4;0.2627
10.5;-0.1641
10.6;-0.1893
10.7;-0.2908
10.8;-0.5265
10.9;0.0299
11.0;0.3515
11.1;0.3784
11.2;0.1344
11.3;-0.6502
11.4;-0.1325
11.5;0.1963
11.6;-0.001
11.7;0.4352
11.8;0.3699
11.9;0.1481
12.0;-0.2227
12.1;-0.1416
12.2;-0.0725
12.3;-0.0989
12.4;-0.128
12.5;0.2596
12.6;0.1282
12.7;-0.2582
12.8;0.11
12.9;0.0975
13.0;-0.0327
13.1;0.0275
13.2;-0.1238
13.3;-0.0035
13.4;0.0862
13.5;-0.1518
13.6;-0.1704
13.7;0.0896
13.8;0.0705
13.9;0.0251
14.0;0.0918
14.1;0.172
14.2;0.0632
14.3;-0.0069
14.4;-0.2
14.5;-0.2755
14.6;-0.1847
14.7;-0.0067
14.8;-0.002
14.9;0.0698
15.0;0.0889
15.1;-0.0922
15.2;-0.0191
15.3;-0.03
